customer_id,country,acquisition_channel,device_type,signup_date
2703,AU,Referral,desktop,2022-10-19
2704,NL,Referral,mobile,2022-02-15
2705,IN,Organic,mobile,2025-03-19
2706,AU,Paid Ads,desktop,2025-04-26
2707,DE,Email,mobile,2022-10-08
2708,CA,Organic,desktop,2023-06-22
2709,CA,Partnership,mobile,2022-02-17
2710,DE,Paid Ads,desktop,2023-08-04
2711,BR,Organic,mobile,2025-03-22
2712,BR,Paid Ads,mobile,2024-06-06
2713,UK,Email,mobile,2023-10-24
2714,FR,Paid Ads,mobile,2023-11-27
2715,US,Referral,mobile,2022-01-04
2716,DE,Paid Ads,desktop,2023-08-14
2717,UK,Referral,desktop,2024-11-05
2718,IN,Organic,desktop,2025-10-07
2719,DE,Organic,mobile,2025-06-06
2720,FR,Organic,mobile,2022-03-05
2721,DE,Organic,mobile,2025-07-27
2722,FR,Organic,mobile,2025-04-01
2723,FR,Referral,mobile,2025-03-29
2724,FR,Paid Ads,mobile,2024-03-22
2725,CA,Organic,mobile,2024-01-02
2726,AU,Organic,mobile,2023-08-19
2727,CA,Organic,desktop,2022-06-14
2728,UK,Paid Ads,mobile,2023-04-22
2729,CA,Organic,mobile,2023-05-23
2730,CA,Paid Ads,mobile,2024-04-25
2731,IN,Paid Ads,mobile,2025-02-23
2732,DE,Paid Ads,mobile,2024-04-12
2733,CA,Referral,desktop,2022-05-27
2734,SE,Organic,desktop,2025-09-22
2735,FR,Organic,desktop,2025-09-07
2736,DE,Organic,desktop,2025-04-03
2737,BR,Organic,desktop,2025-10-23
2738,IN,Organic,mobile,2024-07-09
2739,AU,Email,desktop,2025-09-26
2740,IN,Organic,mobile,2022-07-06
2741,FR,Partnership,desktop,2023-11-19
2742,DE,Organic,mobile,2023-04-18
2743,AU,Email,mobile,2023-02-26
2744,US,Referral,mobile,2022-11-17
2745,NL,Organic,desktop,2024-10-08
2746,IN,Organic,mobile,2025-03-30
2747,AU,Paid Ads,desktop,2024-08-18
2748,UK,Email,mobile,2022-11-29
2749,AU,Paid Ads,desktop,2025-04-30
2750,NL,Organic,mobile,2024-10-24
2751,FR,Paid Ads,desktop,2023-12-20
2752,DE,Organic,mobile,2024-12-05
2753,US,Partnership,mobile,2023-06-13
2754,UK,Referral,desktop,2023-10-20
2755,AU,Organic,mobile,2025-08-14
2756,SE,Organic,desktop,2023-07-31
2757,CA,Organic,mobile,2024-04-07
2758,FR,Email,desktop,2025-07-18
2759,IN,Partnership,mobile,2025-01-11
2760,IN,Organic,mobile,2022-06-06
2761,NL,Paid Ads,desktop,2022-11-30
2762,FR,Partnership,desktop,2022-01-22
2763,UK,Organic,mobile,2024-10-18
2764,BR,Organic,mobile,2024-03-09
2765,US,Organic,mobile,2022-11-05
2766,UK,Organic,desktop,2025-09-22
2767,US,Organic,desktop,2024-06-21
2768,DE,Partnership,mobile,2023-05-15
2769,DE,Paid Ads,mobile,2024-05-16
2770,FR,Organic,mobile,2024-12-12
2771,FR,Paid Ads,desktop,2022-07-08
2772,IN,Referral,desktop,2023-07-06
2773,CA,Paid Ads,mobile,2025-04-26
2774,NL,Organic,desktop,2024-03-25
2775,CA,Organic,mobile,2024-07-11
2776,UK,Referral,desktop,2024-02-18
2777,IN,Organic,mobile,2022-04-24
2778,US,Organic,mobile,2023-01-03
2779,BR,Paid Ads,desktop,2024-03-06
2780,AU,Organic,desktop,2023-03-21
2781,SE,Partnership,mobile,2022-05-09
2782,DE,Referral,mobile,2025-06-02
2783,CA,Organic,mobile,2025-10-14
2784,NL,Organic,mobile,2025-04-12
2785,BR,Paid Ads,desktop,2025-06-12
2786,BR,Paid Ads,desktop,2023-05-15
2787,DE,Email,desktop,2025-09-24
2788,SE,Paid Ads,mobile,2023-02-28
2789,FR,Paid Ads,mobile,2025-09-16
2790,BR,Partnership,mobile,2025-10-27
2791,UK,Paid Ads,mobile,2025-01-16
2792,UK,Paid Ads,mobile,2025-10-14
2793,FR,Referral,desktop,2024-08-08
2794,US,Email,desktop,2023-06-12
2795,IN,Referral,desktop,2024-02-24
2796,FR,Referral,desktop,2024-09-05
2797,SE,Paid Ads,desktop,2022-07-01
2798,UK,Paid Ads,mobile,2024-10-08
2799,BR,Organic,desktop,2025-10-14
2800,UK,Referral,mobile,2023-02-16
2801,AU,Organic,mobile,2025-04-11
2802,IN,Organic,mobile,2025-08-05
2803,NL,Partnership,mobile,2025-09-08
2804,AU,Organic,mobile,2025-09-24
2805,US,Organic,desktop,2024-06-10
2806,DE,Organic,desktop,2025-10-10
2807,AU,Organic,mobile,2025-03-05
2808,US,Paid Ads,desktop,2022-12-27
2809,US,Organic,mobile,2024-04-16
2810,NL,Organic,desktop,2025-01-23
2811,DE,Organic,mobile,2023-05-24
2812,CA,Organic,mobile,2024-10-29
2813,FR,Organic,desktop,2024-11-27
2814,BR,Paid Ads,mobile,2022-12-29
2815,SE,Organic,desktop,2024-08-02
2816,SE,Organic,desktop,2025-03-20
2817,SE,Email,mobile,2024-05-13
2818,CA,Email,mobile,2022-02-03
2819,FR,Organic,mobile,2022-01-25
2820,SE,Organic,mobile,2023-11-06
2821,FR,Paid Ads,desktop,2025-08-22
2822,BR,Referral,desktop,2023-04-23
2823,SE,Partnership,desktop,2024-10-22
2824,DE,Paid Ads,desktop,2023-04-12
2825,US,Referral,mobile,2023-09-16
2826,SE,Email,mobile,2025-06-07
2827,FR,Paid Ads,desktop,2025-02-03
2828,US,Organic,mobile,2022-08-18
2829,NL,Paid Ads,mobile,2024-02-13
2830,SE,Organic,desktop,2022-03-19
2831,SE,Organic,desktop,2024-04-21
2832,AU,Email,mobile,2024-11-22
2833,US,Organic,mobile,2022-10-05
2834,SE,Organic,desktop,2023-07-28
2835,DE,Email,mobile,2024-01-02
2836,BR,Paid Ads,mobile,2025-08-16
2837,US,Organic,desktop,2025-10-25
2838,BR,Organic,desktop,2022-04-27
2839,IN,Organic,mobile,2025-03-09
2840,FR,Organic,mobile,2023-11-27
2841,NL,Email,mobile,2023-12-26
2842,AU,Organic,desktop,2025-03-02
2843,DE,Paid Ads,desktop,2025-08-15
2844,NL,Organic,desktop,2025-09-15
2845,AU,Partnership,desktop,2024-08-17
2846,NL,Referral,mobile,2023-11-06
2847,NL,Partnership,desktop,2025-04-06
2848,UK,Paid Ads,desktop,2023-05-30
2849,FR,Email,desktop,2024-08-01
2850,CA,Email,mobile,2023-11-08
2851,AU,Referral,mobile,2024-11-16
2852,DE,Organic,mobile,2023-05-12
2853,US,Organic,mobile,2023-02-19
2854,NL,Organic,mobile,2025-08-15
2855,NL,Organic,desktop,2022-09-01
2856,AU,Referral,mobile,2024-05-22
2857,IN,Paid Ads,desktop,2023-04-10
2858,CA,Paid Ads,mobile,2022-04-12
2859,NL,Organic,mobile,2022-04-05
2860,SE,Organic,mobile,2023-01-20
2861,UK,Organic,desktop,2025-06-25
2862,BR,Paid Ads,mobile,2023-07-18
2863,UK,Referral,mobile,2025-09-15
2864,CA,Organic,mobile,2024-08-22
2865,SE,Referral,desktop,2024-02-23
2866,UK,Paid Ads,desktop,2024-08-20
2867,BR,Email,desktop,2024-06-05
2868,US,Organic,desktop,2025-03-07
2869,FR,Paid Ads,mobile,2023-07-19
2870,US,Organic,mobile,2023-11-01
2871,FR,Organic,desktop,2025-07-22
2872,IN,Paid Ads,mobile,2025-09-11
2873,IN,Referral,desktop,2025-07-21
2874,IN,Organic,desktop,2024-02-01
2875,UK,Organic,mobile,2025-03-29
2876,IN,Referral,mobile,2024-04-15
2877,FR,Paid Ads,mobile,2024-05-12
2878,US,Paid Ads,desktop,2023-03-13
2879,AU,Email,desktop,2024-09-02
2880,NL,Paid Ads,desktop,2023-02-09
2881,FR,Referral,desktop,2023-09-30
2882,US,Referral,desktop,2025-06-14
2883,US,Email,mobile,2023-03-18
2884,NL,Referral,desktop,2022-06-26
2885,SE,Organic,desktop,2022-06-22
2886,AU,Organic,mobile,2025-09-05
2887,SE,Partnership,mobile,2024-05-23
2888,SE,Organic,mobile,2024-01-18
2889,US,Paid Ads,mobile,2025-04-30
2890,BR,Email,desktop,2025-05-25
2891,DE,Paid Ads,desktop,2023-10-01
2892,FR,Paid Ads,mobile,2024-12-27
2893,UK,Organic,mobile,2025-03-20
2894,SE,Paid Ads,mobile,2024-11-14
2895,IN,Organic,desktop,2022-12-08
2896,UK,Partnership,desktop,2025-07-04
2897,CA,Referral,mobile,2024-07-02
2898,BR,Referral,desktop,2023-07-18
2899,UK,Paid Ads,mobile,2024-02-08
2900,NL,Organic,mobile,2022-04-09
2901,DE,Organic,mobile,2022-10-23
2902,AU,Organic,desktop,2025-03-14
2903,NL,Paid Ads,desktop,2022-01-01
2904,SE,Paid Ads,desktop,2024-01-28
2905,BR,Paid Ads,mobile,2024-06-12
2906,BR,Paid Ads,mobile,2022-05-20
2907,SE,Partnership,desktop,2025-10-06
2908,DE,Organic,desktop,2023-04-19
2909,US,Referral,desktop,2023-08-21
2910,UK,Organic,mobile,2023-08-20
2911,IN,Paid Ads,mobile,2023-04-26
2912,SE,Organic,desktop,2022-01-05
2913,IN,Paid Ads,mobile,2025-02-04
2914,UK,Organic,mobile,2025-09-30
2915,DE,Organic,mobile,2023-04-16
2916,US,Email,mobile,2024-11-23
2917,AU,Organic,mobile,2025-02-17
2918,DE,Paid Ads,desktop,2025-06-07
2919,IN,Paid Ads,mobile,2024-02-05
2920,BR,Paid Ads,mobile,2023-08-19
2921,BR,Referral,desktop,2023-09-21
2922,CA,Paid Ads,desktop,2025-01-17
2923,FR,Organic,desktop,2025-05-06
2924,NL,Organic,desktop,2023-02-01
2925,NL,Email,desktop,2023-11-26
2926,SE,Paid Ads,mobile,2025-07-30
2927,IN,Email,desktop,2025-04-26
2928,NL,Paid Ads,desktop,2025-10-17
2929,NL,Referral,mobile,2025-03-02
2930,DE,Partnership,mobile,2023-12-27
2931,AU,Referral,desktop,2024-09-01
2932,IN,Paid Ads,desktop,2024-11-21
2933,CA,Paid Ads,mobile,2022-07-13
2934,AU,Paid Ads,mobile,2024-07-09
2935,CA,Paid Ads,desktop,2025-01-13
2936,IN,Organic,mobile,2023-01-06
2937,US,Referral,mobile,2025-03-30
2938,US,Organic,mobile,2024-08-24
2939,NL,Organic,desktop,2025-09-16
2940,SE,Referral,desktop,2022-04-21
2941,BR,Organic,desktop,2023-06-22
2942,DE,Email,desktop,2024-09-14
2943,NL,Email,desktop,2023-08-09
2944,FR,Partnership,desktop,2025-01-19
2945,US,Referral,mobile,2025-03-07
2946,NL,Paid Ads,desktop,2022-09-02
2947,BR,Paid Ads,desktop,2024-06-01
2948,CA,Paid Ads,mobile,2024-05-26
2949,CA,Organic,desktop,2023-11-24
2950,UK,Organic,mobile,2025-08-29
2951,DE,Referral,mobile,2025-05-17
2952,SE,Organic,mobile,2024-12-31
2953,CA,Organic,mobile,2025-01-18
2954,UK,Referral,desktop,2024-03-27
2955,US,Organic,mobile,2025-08-17
2956,CA,Organic,desktop,2024-12-28
2957,SE,Organic,mobile,2025-02-03
2958,NL,Referral,desktop,2025-06-20
2959,BR,Referral,mobile,2023-07-05
2960,FR,Referral,mobile,2025-04-26
2961,CA,Organic,mobile,2023-02-25
2962,FR,Referral,mobile,2023-10-20
2963,FR,Paid Ads,desktop,2023-10-06
2964,FR,Paid Ads,desktop,2025-10-11
2965,AU,Paid Ads,mobile,2025-06-15
2966,FR,Paid Ads,desktop,2025-01-04
2967,AU,Paid Ads,desktop,2025-02-01
2968,BR,Referral,mobile,2024-07-30
2969,FR,Organic,mobile,2025-09-12
2970,UK,Paid Ads,desktop,2024-05-10
2971,FR,Paid Ads,mobile,2023-12-09
2972,IN,Paid Ads,desktop,2022-12-29
2973,DE,Paid Ads,desktop,2025-04-05
2974,UK,Email,desktop,2025-02-09
2975,SE,Email,mobile,2023-12-15
2976,CA,Referral,mobile,2022-03-09
2977,BR,Referral,desktop,2025-05-28
2978,BR,Organic,mobile,2022-02-01
2979,IN,Referral,desktop,2025-01-07
2980,IN,Paid Ads,desktop,2025-10-04
2981,IN,Organic,mobile,2024-02-25
2982,IN,Organic,desktop,2023-05-04
2983,IN,Organic,desktop,2025-01-08
2984,US,Organic,mobile,2025-05-06
2985,NL,Organic,mobile,2024-07-11
2986,BR,Organic,mobile,2025-10-01
2987,IN,Referral,desktop,2022-05-13
2988,CA,Organic,desktop,2024-05-21
2989,US,Paid Ads,mobile,2025-01-23
2990,UK,Email,desktop,2025-06-21
2991,UK,Organic,mobile,2023-01-28
2992,AU,Email,mobile,2025-04-19
2993,NL,Referral,mobile,2024-07-19
2994,UK,Organic,desktop,2023-12-31
2995,IN,Organic,mobile,2022-10-31
2996,BR,Organic,mobile,2025-06-24
2997,AU,Organic,mobile,2022-12-19
2998,DE,Organic,mobile,2023-08-29
2999,US,Organic,desktop,2023-07-30
3000,DE,Organic,desktop,2025-06-30
3001,DE,Paid Ads,mobile,2024-12-04
3002,IN,Organic,desktop,2025-04-15
3003,DE,Email,desktop,2023-05-29
3004,DE,Organic,desktop,2024-10-11
3005,UK,Email,desktop,2024-08-10
3006,SE,Organic,mobile,2025-05-22
3007,AU,Referral,mobile,2025-08-03
3008,DE,Organic,desktop,2022-02-03
3009,NL,Paid Ads,mobile,2024-12-05
3010,CA,Organic,mobile,2022-05-13
3011,AU,Paid Ads,mobile,2024-07-14
3012,NL,Organic,desktop,2023-07-26
3013,CA,Paid Ads,mobile,2023-08-25
3014,DE,Organic,mobile,2023-10-31
3015,SE,Paid Ads,desktop,2024-10-07
3016,FR,Organic,mobile,2023-10-04
3017,BR,Organic,mobile,2025-02-07
3018,NL,Paid Ads,mobile,2024-01-11
3019,DE,Partnership,mobile,2022-06-20
3020,AU,Paid Ads,mobile,2025-04-02
3021,UK,Referral,desktop,2023-07-24
3022,DE,Paid Ads,mobile,2024-02-18
3023,FR,Paid Ads,desktop,2024-12-18
3024,DE,Organic,desktop,2023-10-02
3025,DE,Organic,mobile,2022-05-24
3026,BR,Email,desktop,2023-11-30
3027,UK,Paid Ads,desktop,2025-09-09
3028,NL,Referral,desktop,2024-10-30
3029,IN,Paid Ads,desktop,2024-12-03
3030,IN,Paid Ads,desktop,2024-10-20
3031,AU,Paid Ads,mobile,2023-03-04
3032,SE,Paid Ads,desktop,2024-01-30
3033,DE,Organic,mobile,2025-02-27
3034,AU,Paid Ads,mobile,2022-08-31
3035,SE,Paid Ads,desktop,2023-07-11
3036,NL,Partnership,mobile,2023-07-09
3037,NL,Paid Ads,mobile,2024-02-17
3038,UK,Referral,desktop,2025-10-13
3039,IN,Organic,mobile,2022-06-18
3040,IN,Organic,mobile,2024-06-07
3041,AU,Email,desktop,2023-01-28
3042,BR,Referral,mobile,2025-10-04
3043,IN,Organic,mobile,2022-09-24
3044,BR,Paid Ads,mobile,2024-01-10
3045,BR,Organic,mobile,2025-02-13
3046,NL,Referral,desktop,2025-01-08
3047,UK,Organic,mobile,2024-02-05
3048,AU,Email,mobile,2023-10-22
3049,CA,Paid Ads,mobile,2024-01-02
3050,AU,Organic,desktop,2023-06-20
3051,BR,Email,mobile,2023-03-15
3052,SE,Partnership,mobile,2024-04-23
3053,SE,Organic,mobile,2023-06-27
3054,UK,Email,mobile,2023-07-26
3055,NL,Email,mobile,2024-11-16
3056,NL,Referral,desktop,2025-10-02
3057,BR,Partnership,mobile,2024-09-17
3058,BR,Paid Ads,desktop,2022-07-09
3059,FR,Referral,desktop,2022-07-06
3060,FR,Email,desktop,2025-09-16
3061,BR,Paid Ads,mobile,2023-08-10
3062,IN,Paid Ads,mobile,2022-08-11
3063,AU,Organic,desktop,2024-09-11
3064,IN,Email,desktop,2024-10-10
3065,NL,Referral,mobile,2024-11-07
3066,CA,Paid Ads,mobile,2023-06-25
3067,AU,Paid Ads,mobile,2022-02-11
3068,IN,Organic,mobile,2025-09-29
3069,IN,Organic,mobile,2023-05-30
3070,US,Paid Ads,mobile,2024-12-08
3071,AU,Paid Ads,desktop,2025-01-10
3072,CA,Email,desktop,2024-09-24
3073,UK,Paid Ads,desktop,2023-09-03
3074,UK,Partnership,desktop,2023-07-01
3075,IN,Organic,mobile,2024-09-10
3076,BR,Partnership,mobile,2025-06-25
3077,CA,Organic,mobile,2025-09-11
3078,CA,Referral,mobile,2022-09-09
3079,NL,Paid Ads,mobile,2022-12-14
3080,SE,Paid Ads,mobile,2025-09-09
3081,US,Organic,mobile,2025-02-11
3082,NL,Organic,mobile,2025-07-11
3083,CA,Referral,desktop,2023-03-10
3084,DE,Paid Ads,mobile,2024-08-29
3085,BR,Partnership,mobile,2025-01-04
3086,CA,Organic,mobile,2024-12-12
3087,US,Partnership,mobile,2024-01-16
3088,CA,Organic,desktop,2022-02-11
3089,AU,Organic,mobile,2024-08-23
3090,AU,Organic,desktop,2023-06-02
3091,FR,Email,desktop,2024-03-12
3092,US,Paid Ads,mobile,2025-09-22
3093,IN,Organic,desktop,2024-01-04
3094,SE,Organic,mobile,2025-05-29
3095,IN,Organic,desktop,2023-02-13
3096,SE,Paid Ads,mobile,2024-12-04
3097,SE,Organic,mobile,2025-10-10
3098,SE,Referral,desktop,2022-09-01
3099,UK,Referral,desktop,2022-01-23
3100,SE,Email,mobile,2024-02-19
3101,CA,Paid Ads,desktop,2022-08-12
3102,DE,Organic,desktop,2025-02-24
3103,US,Partnership,mobile,2025-08-11
3104,DE,Paid Ads,desktop,2024-02-20
3105,FR,Paid Ads,mobile,2023-06-11
3106,CA,Email,mobile,2024-02-20
3107,SE,Organic,desktop,2025-01-28
3108,UK,Paid Ads,desktop,2022-01-25
3109,NL,Organic,desktop,2024-08-31
3110,IN,Organic,mobile,2024-09-28
3111,AU,Organic,desktop,2024-10-26
3112,US,Organic,desktop,2023-05-15
3113,DE,Paid Ads,desktop,2025-01-18
3114,CA,Email,desktop,2022-08-10
3115,NL,Paid Ads,mobile,2023-03-04
3116,BR,Referral,desktop,2025-07-06
3117,BR,Paid Ads,desktop,2025-02-14
3118,AU,Email,desktop,2022-02-07
3119,BR,Email,desktop,2023-05-25
3120,IN,Email,desktop,2023-03-30
3121,FR,Email,desktop,2023-06-30
3122,BR,Organic,desktop,2023-05-24
3123,AU,Paid Ads,mobile,2022-06-07
3124,FR,Paid Ads,desktop,2024-03-24
3125,IN,Paid Ads,mobile,2025-02-07
3126,AU,Paid Ads,desktop,2024-09-20
3127,BR,Organic,mobile,2024-12-04
3128,SE,Organic,desktop,2022-07-19
3129,US,Partnership,mobile,2025-09-16
3130,BR,Referral,mobile,2025-05-28
3131,AU,Organic,desktop,2025-04-24
3132,US,Organic,desktop,2025-05-12
3133,US,Referral,mobile,2025-08-29
3134,FR,Paid Ads,mobile,2024-07-08
3135,IN,Paid Ads,desktop,2023-03-06
3136,BR,Organic,mobile,2024-10-02
3137,NL,Organic,desktop,2025-02-18
3138,SE,Paid Ads,desktop,2025-02-13
3139,IN,Referral,desktop,2024-06-10
3140,NL,Organic,desktop,2022-06-20
3141,NL,Organic,desktop,2023-11-26
3142,DE,Referral,desktop,2025-08-17
3143,FR,Email,mobile,2024-08-25
3144,UK,Organic,mobile,2024-07-01
3145,CA,Referral,desktop,2023-06-27
3146,CA,Partnership,mobile,2023-11-22
3147,FR,Partnership,desktop,2025-07-23
3148,FR,Email,desktop,2024-11-27
3149,NL,Referral,mobile,2025-04-06
3150,FR,Organic,mobile,2024-03-18
3151,NL,Referral,mobile,2024-10-17
3152,IN,Referral,desktop,2023-05-25
3153,UK,Paid Ads,desktop,2025-01-09
3154,DE,Paid Ads,mobile,2024-02-11
3155,NL,Referral,desktop,2024-03-02
3156,FR,Partnership,desktop,2024-11-08
3157,US,Organic,mobile,2025-09-01
3158,BR,Organic,desktop,2022-06-10
3159,CA,Referral,desktop,2025-05-14
3160,UK,Organic,desktop,2023-08-03
3161,BR,Paid Ads,desktop,2024-03-04
3162,AU,Organic,desktop,2022-02-28
3163,FR,Paid Ads,mobile,2023-08-16
3164,NL,Referral,desktop,2024-05-18
3165,DE,Organic,mobile,2022-05-23
3166,US,Organic,desktop,2024-05-04
3167,DE,Organic,mobile,2025-08-23
3168,BR,Paid Ads,desktop,2022-09-08
3169,US,Referral,desktop,2025-03-13
3170,SE,Paid Ads,desktop,2024-01-18
3171,CA,Paid Ads,desktop,2024-11-14
3172,FR,Paid Ads,mobile,2023-06-14
3173,AU,Organic,desktop,2022-12-23
3174,BR,Email,mobile,2022-12-24
3175,NL,Organic,desktop,2022-06-25
3176,CA,Email,mobile,2023-02-08
3177,AU,Paid Ads,mobile,2024-11-24
3178,DE,Paid Ads,desktop,2025-07-10
3179,CA,Referral,mobile,2025-05-03
3180,AU,Email,mobile,2024-12-18
3181,AU,Partnership,mobile,2022-09-18
3182,DE,Paid Ads,desktop,2023-07-29
3183,AU,Organic,mobile,2023-08-29
3184,UK,Email,mobile,2023-05-28
3185,US,Organic,mobile,2024-06-03
3186,UK,Email,mobile,2024-06-28
3187,DE,Referral,mobile,2023-11-06
3188,IN,Partnership,mobile,2023-11-02
3189,CA,Email,mobile,2025-05-18
3190,SE,Organic,desktop,2025-04-08
3191,NL,Referral,mobile,2023-08-26
3192,NL,Organic,desktop,2025-08-10
3193,BR,Organic,desktop,2025-09-17
3194,BR,Paid Ads,mobile,2023-09-23
3195,DE,Organic,mobile,2023-11-03
3196,BR,Referral,mobile,2024-05-22
3197,NL,Partnership,mobile,2025-09-06
3198,UK,Paid Ads,desktop,2025-07-05
3199,SE,Organic,mobile,2022-09-02
3200,NL,Email,desktop,2023-12-26
3201,UK,Email,mobile,2024-07-19
3202,IN,Referral,mobile,2024-05-19
3203,DE,Referral,desktop,2023-02-23
3204,FR,Email,desktop,2025-06-17
3205,IN,Organic,desktop,2024-12-09
3206,IN,Partnership,mobile,2025-05-27
3207,NL,Partnership,desktop,2025-06-17
3208,DE,Email,desktop,2025-02-24
3209,US,Organic,mobile,2024-02-27
3210,AU,Email,mobile,2024-09-25
3211,IN,Paid Ads,desktop,2022-12-24
3212,BR,Paid Ads,mobile,2024-12-05
3213,UK,Email,desktop,2023-01-28
3214,US,Organic,desktop,2024-12-27
3215,DE,Paid Ads,desktop,2023-04-25
3216,FR,Email,mobile,2022-10-03
3217,SE,Email,desktop,2023-01-02
3218,US,Email,desktop,2022-01-06
3219,FR,Organic,desktop,2025-01-23
3220,NL,Referral,mobile,2025-02-07
3221,CA,Organic,mobile,2024-06-02
3222,AU,Email,desktop,2022-12-26
3223,NL,Organic,desktop,2022-07-24
3224,DE,Referral,mobile,2022-02-21
3225,CA,Paid Ads,desktop,2023-01-03
3226,FR,Partnership,desktop,2025-07-19
3227,CA,Paid Ads,desktop,2023-05-14
3228,SE,Referral,mobile,2023-11-02
3229,BR,Paid Ads,mobile,2022-09-08
3230,BR,Referral,desktop,2023-04-13
3231,NL,Paid Ads,desktop,2024-06-08
3232,NL,Organic,mobile,2024-09-21
3233,DE,Referral,desktop,2023-05-21
3234,DE,Email,mobile,2022-05-27
3235,UK,Organic,desktop,2023-12-24
3236,SE,Organic,mobile,2023-05-02
3237,DE,Referral,desktop,2023-04-08
3238,IN,Email,mobile,2025-09-24
3239,SE,Organic,desktop,2024-10-01
3240,UK,Partnership,desktop,2024-07-24
3241,BR,Partnership,mobile,2024-01-27
3242,US,Organic,mobile,2024-02-13
3243,UK,Organic,desktop,2024-07-04
3244,UK,Referral,desktop,2024-12-30
3245,NL,Partnership,mobile,2025-01-05
3246,AU,Referral,mobile,2023-01-14
3247,CA,Paid Ads,mobile,2024-05-15
3248,BR,Organic,desktop,2024-01-21
3249,FR,Paid Ads,desktop,2025-06-29
3250,FR,Referral,mobile,2024-10-19
3251,DE,Organic,desktop,2024-06-24
3252,BR,Paid Ads,mobile,2022-09-28
3253,IN,Organic,mobile,2024-09-19
3254,DE,Paid Ads,mobile,2022-10-02
3255,DE,Organic,desktop,2023-10-09
3256,UK,Organic,desktop,2022-11-21
3257,BR,Email,mobile,2024-12-25
3258,CA,Organic,desktop,2023-03-16
3259,DE,Paid Ads,mobile,2023-12-25
3260,AU,Organic,desktop,2025-07-24
3261,SE,Organic,desktop,2023-03-13
3262,IN,Paid Ads,desktop,2024-05-25
3263,IN,Organic,mobile,2024-01-31
3264,DE,Organic,desktop,2022-02-19
3265,AU,Email,desktop,2025-04-11
3266,SE,Organic,mobile,2022-06-22
3267,US,Organic,desktop,2024-04-12
3268,NL,Email,mobile,2024-07-28
3269,NL,Organic,mobile,2024-10-15
3270,NL,Referral,mobile,2024-12-21
3271,UK,Organic,mobile,2023-06-02
3272,IN,Organic,mobile,2022-01-28
3273,FR,Paid Ads,desktop,2025-01-28
3274,FR,Partnership,desktop,2024-06-28
3275,UK,Organic,desktop,2025-05-26
3276,DE,Paid Ads,mobile,2025-05-11
3277,BR,Organic,desktop,2025-06-02
3278,BR,Organic,mobile,2024-04-26
3279,NL,Partnership,desktop,2023-10-03
3280,BR,Organic,mobile,2025-04-10
3281,DE,Email,desktop,2024-03-14
3282,US,Organic,mobile,2023-02-04
3283,UK,Email,mobile,2025-06-14
3284,US,Paid Ads,mobile,2025-07-11
3285,IN,Email,desktop,2024-04-02
3286,BR,Organic,mobile,2022-07-07
3287,SE,Email,mobile,2023-12-19
3288,NL,Referral,mobile,2025-04-22
3289,UK,Paid Ads,mobile,2025-07-30
3290,NL,Email,desktop,2023-03-11
3291,BR,Referral,mobile,2022-06-17
3292,CA,Email,desktop,2025-07-06
3293,BR,Paid Ads,mobile,2023-12-22
3294,UK,Paid Ads,desktop,2024-07-05
3295,FR,Email,desktop,2025-10-01
3296,UK,Organic,mobile,2022-06-16
3297,AU,Paid Ads,desktop,2024-11-07
3298,SE,Partnership,mobile,2022-07-03
3299,BR,Paid Ads,desktop,2023-12-02
3300,AU,Organic,mobile,2025-04-23
3301,FR,Paid Ads,mobile,2024-02-19
3302,DE,Email,desktop,2025-10-29
3303,DE,Partnership,desktop,2024-07-26
3304,SE,Partnership,desktop,2023-09-15
3305,IN,Referral,mobile,2023-04-09
3306,SE,Paid Ads,mobile,2023-10-28
3307,SE,Organic,desktop,2023-11-28
3308,SE,Organic,desktop,2022-06-21
3309,SE,Organic,desktop,2023-11-24
3310,SE,Organic,mobile,2024-03-30
3311,US,Email,mobile,2025-01-28
3312,FR,Email,mobile,2024-11-16
3313,UK,Paid Ads,desktop,2025-01-12
3314,BR,Partnership,mobile,2022-01-24
3315,AU,Partnership,mobile,2023-04-05
3316,SE,Referral,mobile,2024-11-22
3317,IN,Paid Ads,mobile,2024-04-25
3318,NL,Organic,desktop,2022-01-15
3319,BR,Paid Ads,mobile,2025-04-23
3320,NL,Organic,mobile,2025-03-22
3321,AU,Paid Ads,mobile,2024-07-13
3322,AU,Partnership,mobile,2022-06-16
3323,BR,Organic,desktop,2025-03-15
3324,IN,Organic,desktop,2024-08-24
3325,US,Paid Ads,mobile,2025-03-31
3326,DE,Referral,desktop,2025-02-27
3327,AU,Organic,mobile,2025-04-22
3328,IN,Organic,mobile,2024-06-06
3329,AU,Partnership,desktop,2022-11-16
3330,CA,Organic,mobile,2024-12-02
3331,DE,Email,mobile,2024-10-06
3332,AU,Paid Ads,desktop,2025-02-17
3333,IN,Paid Ads,desktop,2023-01-11
3334,AU,Organic,mobile,2023-02-25
3335,NL,Email,mobile,2025-07-19
3336,BR,Email,mobile,2025-02-26
3337,BR,Organic,mobile,2025-08-05
3338,AU,Organic,desktop,2025-03-07
3339,IN,Organic,mobile,2024-09-09
3340,NL,Email,desktop,2024-11-13
3341,US,Paid Ads,desktop,2025-07-17
3342,US,Organic,desktop,2024-08-19
3343,NL,Organic,desktop,2024-10-20
3344,UK,Paid Ads,mobile,2022-12-17
3345,IN,Email,desktop,2024-04-12
3346,US,Referral,desktop,2025-01-21
3347,UK,Organic,desktop,2023-06-30
