subscription_id,customer_id,plan_id,start_date,cancel_date,status,mrr_usd
1877,2770,1,2024-12-17,,active,29.0
1878,2772,4,2023-08-05,,active,24.92
1879,2772,6,2023-09-02,,active,99.92
1880,2774,3,2024-04-16,2025-05-16,cancelled,119.0
1881,2775,5,2024-07-19,2024-09-19,cancelled,49.92
1882,2776,2,2024-03-09,,active,59.0
1883,2776,1,2024-03-11,2024-04-11,cancelled,29.0
1884,2778,1,2023-02-04,2023-05-04,cancelled,29.0
1885,2779,3,2024-03-28,2025-10-28,cancelled,119.0
1886,2779,6,2024-03-07,,active,99.92
1887,2780,2,2023-04-02,2023-08-02,cancelled,59.0
1888,2781,3,2022-05-15,2024-08-15,cancelled,119.0
1889,2782,2,2025-07-15,,active,59.0
1890,2783,6,2025-10-20,,active,99.92
1891,2784,5,2025-04-18,2025-06-18,cancelled,49.92
1892,2785,6,2025-06-28,,active,99.92
1893,2785,2,2025-07-10,,active,59.0
1894,2787,4,2025-10-14,,active,24.92
1895,2791,6,2025-01-27,,active,99.92
1896,2793,5,2024-09-17,2025-05-17,cancelled,49.92
1897,2795,2,2024-03-23,2024-04-23,cancelled,59.0
1898,2795,6,2024-04-09,,active,99.92
1899,2796,1,2024-10-08,,active,29.0
1900,2800,2,2023-04-14,2023-06-14,cancelled,59.0
1901,2801,1,2025-06-02,,active,29.0
1902,2802,3,2025-08-23,,active,119.0
1903,2802,6,2025-08-30,,active,99.92
1904,2803,1,2025-10-30,,active,29.0
1905,2805,3,2024-08-04,2025-04-04,cancelled,119.0
1906,2811,6,2023-07-03,,active,99.92
1907,2813,2,2024-12-03,,active,59.0
1908,2813,4,2024-11-28,,active,24.92
1909,2814,6,2023-02-12,2023-03-12,cancelled,99.92
1910,2815,6,2024-08-28,2024-08-28,cancelled,99.92
1911,2815,5,2024-08-11,,active,49.92
1912,2816,2,2025-03-25,,active,59.0
1913,2821,4,2025-09-08,,active,24.92
1914,2823,6,2024-11-25,2025-03-25,cancelled,99.92
1915,2824,6,2023-04-22,2023-07-22,cancelled,99.92
1916,2825,6,2023-11-11,2024-09-11,cancelled,99.92
1917,2827,4,2025-02-26,2025-03-26,cancelled,24.92
1918,2827,1,2025-02-08,,active,29.0
1919,2830,4,2022-04-17,2022-10-17,cancelled,24.92
1920,2830,3,2022-04-28,2023-06-28,cancelled,119.0
1921,2833,2,2022-10-24,2024-12-24,cancelled,59.0
1922,2835,3,2024-02-17,2024-02-17,cancelled,119.0
1923,2838,1,2022-05-11,2022-07-11,cancelled,29.0
1924,2841,4,2024-01-13,,active,24.92
1925,2841,3,2024-01-22,2024-08-22,cancelled,119.0
1926,2842,6,2025-03-25,,active,99.92
1927,2844,6,2025-10-16,,active,99.92
1928,2848,2,2023-07-08,,active,59.0
1929,2849,4,2024-09-09,,active,24.92
1930,2849,2,2024-08-29,,active,59.0
1931,2850,3,2023-12-25,2023-12-25,cancelled,119.0
1932,2853,4,2023-03-25,,active,24.92
1933,2853,6,2023-04-13,,active,99.92
1934,2854,3,2025-09-04,,active,119.0
1935,2854,2,2025-08-21,,active,59.0
1936,2857,5,2023-06-02,,active,49.92
1937,2861,4,2025-06-29,,active,24.92
1938,2861,3,2025-07-11,,active,119.0
1939,2862,3,2023-08-31,2023-09-30,cancelled,119.0
1940,2864,6,2024-10-18,,active,99.92
1941,2865,5,2024-04-04,,active,49.92
1942,2865,6,2024-04-03,2024-04-03,cancelled,99.92
1943,2866,6,2024-09-22,2024-09-22,cancelled,99.92
1944,2867,5,2024-06-19,2024-06-19,cancelled,49.92
1945,2873,4,2025-07-23,,active,24.92
1946,2873,5,2025-07-26,,active,49.92
1947,2875,3,2025-05-04,,active,119.0
1948,2876,3,2024-05-26,,active,119.0
1949,2877,4,2024-06-08,,active,24.92
1950,2878,1,2023-04-22,,active,29.0
1951,2879,6,2024-10-31,,active,99.92
1952,2880,5,2023-03-21,,active,49.92
1953,2881,2,2023-11-27,,active,59.0
1954,2882,2,2025-06-20,,active,59.0
1955,2884,3,2022-07-22,,active,119.0
1956,2885,6,2022-07-23,2022-11-23,cancelled,99.92
1957,2886,6,2025-10-18,,active,99.92
1958,2886,2,2025-10-26,,active,59.0
1959,2889,4,2025-06-13,2025-06-13,cancelled,24.92
1960,2892,5,2025-01-21,,active,49.92
1961,2893,2,2025-03-25,,active,59.0
1962,2893,4,2025-04-21,,active,24.92
1963,2896,3,2025-08-21,2025-08-21,cancelled,119.0
1964,2898,2,2023-08-17,2025-04-17,cancelled,59.0
1965,2899,2,2024-03-20,2024-10-20,cancelled,59.0
1966,2900,6,2022-04-19,2022-04-19,cancelled,99.92
1967,2901,1,2022-12-09,2024-09-09,cancelled,29.0
1968,2902,5,2025-03-25,2025-05-25,cancelled,49.92
1969,2904,1,2024-03-05,2025-01-05,cancelled,29.0
1970,2904,3,2024-02-07,,active,119.0
1971,2905,4,2024-07-21,,active,24.92
1972,2906,3,2022-07-08,2025-02-08,cancelled,119.0
1973,2908,5,2023-05-29,,active,49.92
1974,2910,1,2023-08-31,,active,29.0
1975,2910,2,2023-09-17,,active,59.0
1976,2912,6,2022-01-13,2022-07-13,cancelled,99.92
1977,2913,4,2025-04-04,,active,24.92
1978,2914,5,2025-10-09,,active,49.92
1979,2917,5,2025-03-21,2025-03-21,cancelled,49.92
1980,2918,6,2025-06-20,,active,99.92
1981,2919,5,2024-03-11,2025-03-11,cancelled,49.92
1982,2919,2,2024-03-24,2024-11-24,cancelled,59.0
1983,2920,3,2023-09-23,,active,119.0
1984,2920,2,2023-08-29,2024-06-29,cancelled,59.0
1985,2921,1,2023-09-26,2025-09-26,cancelled,29.0
1986,2922,1,2025-01-27,,active,29.0
1987,2923,6,2025-05-17,,active,99.92
1988,2924,2,2023-02-15,2023-11-15,cancelled,59.0
1989,2925,5,2024-01-01,2024-09-01,cancelled,49.92
1990,2929,5,2025-03-20,2025-04-20,cancelled,49.92
1991,2930,5,2024-02-04,,active,49.92
1992,2932,3,2025-01-04,,active,119.0
1993,2935,4,2025-03-09,,active,24.92
1994,2937,4,2025-05-18,,active,24.92
1995,2938,3,2024-10-02,2025-06-02,cancelled,119.0
1996,2939,6,2025-09-18,,active,99.92
1997,2940,3,2022-05-07,2025-04-07,cancelled,119.0
1998,2942,4,2024-10-05,,active,24.92
1999,2949,1,2024-01-17,,active,29.0
2000,2950,2,2025-10-15,,active,59.0
2001,2951,6,2025-06-02,,active,99.92
2002,2951,5,2025-06-05,,active,49.92
2003,2953,3,2025-02-02,,active,119.0
2004,2954,6,2024-04-19,2024-06-19,cancelled,99.92
2005,2967,6,2025-03-26,,active,99.92
2006,2967,4,2025-02-10,,active,24.92
2007,2968,2,2024-08-05,2024-08-05,cancelled,59.0
2008,2969,4,2025-10-29,,active,24.92
2009,2973,4,2025-04-24,,active,24.92
2010,2973,3,2025-04-30,,active,119.0
2011,2975,4,2024-01-22,,active,24.92
2012,2978,5,2022-02-03,2023-04-03,cancelled,49.92
2013,2981,2,2024-03-07,,active,59.0
2014,2983,1,2025-01-12,,active,29.0
2015,2987,5,2022-06-20,,active,49.92
2016,2989,5,2025-02-08,,active,49.92
2017,2989,2,2025-01-28,,active,59.0
2018,2990,5,2025-06-21,2025-10-21,cancelled,49.92
2019,2992,2,2025-06-10,,active,59.0
2020,2993,4,2024-09-14,,active,24.92
2021,2994,6,2024-01-05,,active,99.92
2022,2995,4,2022-12-06,,active,24.92
2023,2996,5,2025-07-26,2025-08-26,cancelled,49.92
2024,2997,1,2023-02-09,2025-06-09,cancelled,29.0
2025,2998,3,2023-09-26,2023-12-26,cancelled,119.0
2026,3000,3,2025-07-13,,active,119.0
2027,3003,2,2023-07-01,2024-04-01,cancelled,59.0
2028,3007,1,2025-08-07,,active,29.0
2029,3007,6,2025-08-16,,active,99.92
2030,3008,6,2022-03-24,2024-08-24,cancelled,99.92
2031,3009,1,2025-01-10,2025-04-10,cancelled,29.0
2032,3010,3,2022-06-24,,active,119.0
2033,3011,3,2024-08-08,,active,119.0
2034,3012,1,2023-08-21,,active,29.0
2035,3013,6,2023-10-21,,active,99.92
2036,3017,5,2025-02-16,2025-02-16,cancelled,49.92
2037,3018,5,2024-03-04,2024-07-04,cancelled,49.92
2038,3018,6,2024-02-13,,active,99.92
2039,3020,5,2025-04-04,,active,49.92
2040,3021,6,2023-08-10,2023-08-10,cancelled,99.92
2041,3022,4,2024-02-28,,active,24.92
2042,3024,4,2023-11-29,2025-04-28,cancelled,24.92
2043,3026,3,2023-12-04,,active,119.0
2044,3027,5,2025-09-25,,active,49.92
2045,3029,6,2024-12-30,2025-01-30,cancelled,99.92
2046,3031,2,2023-03-21,,active,59.0
2047,3035,3,2023-09-08,2025-02-08,cancelled,119.0
2048,3035,5,2023-07-27,,active,49.92
2049,3036,4,2023-07-18,2024-11-18,cancelled,24.92
2050,3037,5,2024-02-28,,active,49.92
2051,3037,2,2024-04-01,2025-04-01,cancelled,59.0
2052,3039,4,2022-07-06,2025-01-06,cancelled,24.92
2053,3043,5,2022-09-27,2022-09-27,cancelled,49.92
2054,3045,1,2025-02-18,,active,29.0
2055,3047,3,2024-04-04,2024-06-04,cancelled,119.0
2056,3050,1,2023-06-23,,active,29.0
2057,3051,6,2023-05-02,,active,99.92
2058,3052,4,2024-04-29,,active,24.92
2059,3053,5,2023-08-18,2023-10-18,cancelled,49.92
2060,3054,4,2023-09-18,,active,24.92
2061,3055,6,2024-11-25,2025-01-25,cancelled,99.92
2062,3058,6,2022-07-19,2024-12-19,cancelled,99.92
2063,3059,3,2022-08-28,,active,119.0
2064,3060,3,2025-10-31,,active,119.0
2065,3061,4,2023-08-14,2023-11-14,cancelled,24.92
2066,3062,6,2022-09-15,,active,99.92
2067,3063,4,2024-09-15,2025-09-15,cancelled,24.92
2068,3064,6,2024-10-15,2025-02-15,cancelled,99.92
2069,3065,4,2024-12-17,,active,24.92
2070,3070,5,2025-01-15,,active,49.92
2071,3072,4,2024-10-18,,active,24.92
2072,3074,4,2023-07-10,2025-06-10,cancelled,24.92
2073,3075,3,2024-11-07,,active,119.0
2074,3078,1,2022-10-05,,active,29.0
2075,3080,4,2025-09-26,,active,24.92
2076,3081,5,2025-03-16,2025-07-16,cancelled,49.92
2077,3085,3,2025-02-19,2025-02-19,cancelled,119.0
2078,3086,2,2025-01-20,2025-03-20,cancelled,59.0
2079,3090,3,2023-06-04,2024-11-04,cancelled,119.0
2080,3093,3,2024-01-09,,active,119.0
2081,3094,4,2025-06-03,,active,24.92
2082,3094,3,2025-07-17,,active,119.0
2083,3099,3,2022-02-23,,active,119.0
2084,3099,6,2022-02-09,2023-07-09,cancelled,99.92
2085,3100,5,2024-04-14,,active,49.92
2086,3101,1,2022-08-23,2024-12-23,cancelled,29.0
2087,3102,3,2025-04-01,,active,119.0
2088,3104,6,2024-03-04,2024-03-04,cancelled,99.92
2089,3104,5,2024-04-01,,active,49.92
2090,3107,1,2025-02-15,2025-05-15,cancelled,29.0
2091,3113,5,2025-03-07,2025-03-07,cancelled,49.92
2092,3115,4,2023-04-03,2023-04-03,cancelled,24.92
2093,3115,2,2023-04-20,2024-07-20,cancelled,59.0
2094,3117,3,2025-03-10,,active,119.0
2095,3117,6,2025-03-10,,active,99.92
2096,3119,2,2023-07-17,2024-03-17,cancelled,59.0
2097,3121,6,2023-07-13,,active,99.92
2098,3122,3,2023-06-29,2025-02-28,cancelled,119.0
2099,3123,6,2022-07-01,,active,99.92
2100,3125,3,2025-03-15,,active,119.0
2101,3125,2,2025-03-06,2025-03-06,cancelled,59.0
2102,3126,5,2024-10-11,,active,49.92
2103,3127,4,2025-01-10,,active,24.92
2104,3132,1,2025-05-13,,active,29.0
2105,3133,5,2025-10-02,,active,49.92
2106,3135,3,2023-03-20,2024-09-20,cancelled,119.0
2107,3136,5,2024-11-27,,active,49.92
2108,3137,1,2025-04-11,,active,29.0
2109,3139,3,2024-06-20,2025-07-20,cancelled,119.0
2110,3140,1,2022-06-28,2024-05-28,cancelled,29.0
2111,3141,6,2024-01-20,,active,99.92
2112,3144,4,2024-07-13,2025-03-13,cancelled,24.92
2113,3146,2,2023-12-25,2024-04-25,cancelled,59.0
2114,3146,4,2023-12-23,2025-02-23,cancelled,24.92
2115,3148,4,2024-12-15,,active,24.92
2116,3148,1,2025-01-05,,active,29.0
2117,3150,6,2024-04-12,2025-07-12,cancelled,99.92
2118,3152,5,2023-06-30,2024-11-29,cancelled,49.92
2119,3153,2,2025-01-27,,active,59.0
2120,3154,2,2024-03-11,,active,59.0
2121,3155,6,2024-03-15,2024-03-15,cancelled,99.92
2122,3155,1,2024-03-24,2025-07-24,cancelled,29.0
2123,3156,4,2024-11-17,,active,24.92
2124,3157,1,2025-09-06,,active,29.0
2125,3158,5,2022-07-14,2022-08-14,cancelled,49.92
2126,3159,1,2025-07-02,,active,29.0
2127,3160,5,2023-09-07,,active,49.92
2128,3161,6,2024-04-16,,active,99.92
2129,3162,1,2022-03-25,,active,29.0
2130,3163,5,2023-09-03,,active,49.92
2131,3164,4,2024-07-08,2024-09-08,cancelled,24.92
2132,3164,5,2024-06-18,2025-09-18,cancelled,49.92
2133,3165,4,2022-06-04,2022-08-04,cancelled,24.92
2134,3165,6,2022-06-03,2022-06-03,cancelled,99.92
2135,3167,6,2025-10-17,,active,99.92
2136,3167,3,2025-08-29,,active,119.0
2137,3168,6,2022-11-02,2022-11-02,cancelled,99.92
2138,3170,6,2024-03-10,2025-01-10,cancelled,99.92
2139,3170,4,2024-02-17,2024-07-17,cancelled,24.92
2140,3171,5,2025-01-04,,active,49.92
2141,3172,3,2023-07-26,2024-12-26,cancelled,119.0
2142,3173,3,2023-01-29,2023-11-28,cancelled,119.0
2143,3174,3,2023-01-20,,active,119.0
2144,3176,6,2023-02-09,2023-05-09,cancelled,99.92
2145,3178,4,2025-08-19,,active,24.92
2146,3179,5,2025-05-07,,active,49.92
2147,3179,3,2025-05-25,,active,119.0
2148,3181,2,2022-11-08,2023-12-08,cancelled,59.0
2149,3182,6,2023-09-18,2023-11-18,cancelled,99.92
2150,3183,6,2023-09-16,2025-06-16,cancelled,99.92
2151,3184,6,2023-07-15,2023-11-15,cancelled,99.92
2152,3184,5,2023-07-07,2025-04-07,cancelled,49.92
2153,3187,3,2023-12-20,,active,119.0
2154,3189,4,2025-05-21,,active,24.92
2155,3191,4,2023-10-20,2024-09-20,cancelled,24.92
2156,3192,1,2025-10-06,,active,29.0
2157,3193,6,2025-10-22,2025-10-22,cancelled,99.92
2158,3195,1,2023-12-19,,active,29.0
2159,3196,6,2024-05-30,2025-09-28,cancelled,99.92
2160,3198,5,2025-07-13,,active,49.92
2161,3199,1,2022-09-10,2022-09-10,cancelled,29.0
2162,3200,1,2024-01-30,,active,29.0
2163,3201,4,2024-07-31,2025-08-28,cancelled,24.92
2164,3202,6,2024-06-07,,active,99.92
2165,3203,3,2023-04-03,,active,119.0
2166,3204,6,2025-07-23,,active,99.92
2167,3205,3,2025-01-01,2025-04-01,cancelled,119.0
2168,3206,4,2025-06-08,,active,24.92
2169,3208,2,2025-04-18,2025-04-18,cancelled,59.0
2170,3209,2,2024-04-25,2024-11-25,cancelled,59.0
2171,3211,3,2023-01-25,,active,119.0
2172,3212,3,2024-12-31,,active,119.0
2173,3214,5,2025-02-02,,active,49.92
2174,3215,2,2023-06-14,2025-10-14,cancelled,59.0
2175,3215,1,2023-05-20,2023-09-20,cancelled,29.0
2176,3217,2,2023-02-25,,active,59.0
2177,3221,2,2024-07-12,,active,59.0
2178,3222,6,2023-01-26,2023-09-26,cancelled,99.92
2179,3224,5,2022-04-03,,active,49.92
2180,3224,6,2022-04-16,2025-08-16,cancelled,99.92
2181,3226,4,2025-08-24,,active,24.92
2182,3227,2,2023-05-31,,active,59.0
2183,3228,2,2023-12-14,,active,59.0
2184,3230,4,2023-06-01,2024-06-01,cancelled,24.92
2185,3231,6,2024-07-21,,active,99.92
2186,3232,2,2024-10-14,,active,59.0
2187,3233,5,2023-06-12,,active,49.92
2188,3234,1,2022-06-18,2024-08-18,cancelled,29.0
2189,3235,6,2024-02-14,,active,99.92
2190,3236,5,2023-06-30,2024-06-29,cancelled,49.92
2191,3237,1,2023-05-22,,active,29.0
2192,3238,3,2025-10-18,,active,119.0
2193,3239,6,2024-11-23,,active,99.92
2194,3241,2,2024-03-16,2024-10-16,cancelled,59.0
2195,3243,2,2024-08-20,2024-11-20,cancelled,59.0
2196,3244,6,2025-02-27,2025-02-27,cancelled,99.92
2197,3245,1,2025-01-05,2025-03-05,cancelled,29.0
2198,3247,5,2024-07-08,,active,49.92
2199,3248,4,2024-03-02,2024-08-02,cancelled,24.92
2200,3250,4,2024-10-29,,active,24.92
2201,3251,4,2024-08-01,2024-08-01,cancelled,24.92
2202,3253,4,2024-09-30,,active,24.92
2203,3254,4,2022-11-03,2022-12-03,cancelled,24.92
2204,3254,3,2022-10-02,2025-03-02,cancelled,119.0
2205,3255,1,2023-11-16,,active,29.0
2206,3258,2,2023-04-17,2023-05-17,cancelled,59.0
2207,3260,5,2025-09-02,,active,49.92
2208,3261,1,2023-03-29,2023-05-29,cancelled,29.0
2209,3262,4,2024-06-01,2025-05-01,cancelled,24.92
2210,3263,5,2024-02-28,,active,49.92
2211,3265,3,2025-05-14,,active,119.0
2212,3265,2,2025-05-26,2025-09-26,cancelled,59.0
2213,3266,2,2022-08-08,,active,59.0
2214,3267,1,2024-05-29,2025-09-28,cancelled,29.0
2215,3269,6,2024-10-26,,active,99.92
2216,3270,6,2025-02-09,,active,99.92
2217,3271,3,2023-06-22,2024-09-22,cancelled,119.0
2218,3272,6,2022-03-23,2022-03-23,cancelled,99.92
2219,3274,1,2024-08-25,2025-02-25,cancelled,29.0
2220,3275,1,2025-06-18,,active,29.0
2221,3276,3,2025-05-26,,active,119.0
2222,3278,1,2024-06-11,2024-06-11,cancelled,29.0
2223,3279,2,2023-11-10,,active,59.0
2224,3283,6,2025-07-21,,active,99.92
2225,3285,4,2024-04-06,2024-04-06,cancelled,24.92
2226,3286,6,2022-07-08,2023-03-08,cancelled,99.92
2227,3287,1,2023-12-28,2025-05-28,cancelled,29.0
2228,3287,6,2024-01-29,,active,99.92
2229,3288,3,2025-05-25,2025-05-25,cancelled,119.0
2230,3289,6,2025-08-26,,active,99.92
2231,3289,1,2025-08-14,,active,29.0
2232,3290,1,2023-03-13,,active,29.0
2233,3292,6,2025-07-15,2025-08-15,cancelled,99.92
2234,3292,2,2025-07-09,,active,59.0
2235,3293,4,2024-02-04,,active,24.92
2236,3294,6,2024-07-22,2025-06-22,cancelled,99.92
2237,3296,3,2022-07-12,2023-10-12,cancelled,119.0
2238,3298,2,2022-08-31,2022-10-30,cancelled,59.0
2239,3299,1,2023-12-14,2024-07-14,cancelled,29.0
2240,3300,4,2025-06-15,,active,24.92
2241,3300,6,2025-06-21,,active,99.92
2242,3304,6,2023-10-28,,active,99.92
2243,3306,2,2023-12-14,2025-04-14,cancelled,59.0
2244,3307,2,2024-01-18,2025-01-18,cancelled,59.0
2245,3308,3,2022-08-07,2025-02-07,cancelled,119.0
2246,3309,4,2023-12-13,,active,24.92
2247,3309,2,2023-12-06,,active,59.0
2248,3311,3,2025-03-28,,active,119.0
2249,3313,4,2025-01-27,,active,24.92
2250,3314,5,2022-02-24,2023-04-24,cancelled,49.92
2251,3315,3,2023-06-03,,active,119.0
2252,3316,5,2025-01-06,,active,49.92
2253,3317,5,2024-05-05,2025-02-05,cancelled,49.92
2254,3318,2,2022-03-08,2023-04-08,cancelled,59.0
2255,3320,1,2025-04-22,,active,29.0
2256,3322,6,2022-06-24,2023-10-24,cancelled,99.92
2257,3322,4,2022-07-18,2022-07-18,cancelled,24.92
2258,3324,4,2024-09-02,2024-12-02,cancelled,24.92
2259,3325,2,2025-04-16,2025-04-16,cancelled,59.0
2260,3327,5,2025-05-23,2025-05-23,cancelled,49.92
2261,3330,1,2024-12-11,2024-12-11,cancelled,29.0
2262,3331,6,2024-11-14,,active,99.92
2263,3332,4,2025-03-31,,active,24.92
2264,3332,6,2025-02-18,,active,99.92
2265,3333,6,2023-02-14,,active,99.92
2266,3335,3,2025-09-11,,active,119.0
2267,3337,2,2025-08-15,,active,59.0
2268,3338,5,2025-03-17,,active,49.92
2269,3338,6,2025-04-27,,active,99.92
2270,3339,1,2024-10-03,,active,29.0
2271,3340,4,2024-12-27,,active,24.92
2272,3341,3,2025-08-18,2025-08-18,cancelled,119.0
2273,3341,6,2025-08-25,,active,99.92
2274,3342,2,2024-08-21,2024-11-21,cancelled,59.0
2275,3343,4,2024-11-17,,active,24.92
2276,3344,1,2022-12-23,2024-11-23,cancelled,29.0
2277,3344,5,2022-12-18,,active,49.92
2278,3345,5,2024-05-24,,active,49.92
2279,3346,3,2025-03-03,,active,119.0
2280,3347,1,2023-07-19,,active,29.0
2281,3347,3,2023-07-26,,active,119.0
2282,3348,1,2023-05-05,2023-05-05,cancelled,29.0
2283,3353,4,2025-08-05,,active,24.92
2284,3354,2,2024-06-04,2024-06-04,cancelled,59.0
2285,3354,1,2024-05-27,,active,29.0
2286,3355,3,2023-02-14,2024-06-14,cancelled,119.0
2287,3356,3,2022-07-09,2024-02-09,cancelled,119.0
2288,3357,5,2025-02-19,2025-10-19,cancelled,49.92
2289,3361,5,2025-04-26,2025-05-26,cancelled,49.92
2290,3362,6,2023-07-09,,active,99.92
2291,3362,2,2023-08-13,2023-08-13,cancelled,59.0
2292,3363,5,2025-01-21,,active,49.92
2293,3364,5,2023-08-13,2024-08-13,cancelled,49.92
2294,3365,6,2025-10-12,,active,99.92
2295,3366,3,2024-11-22,,active,119.0
2296,3368,4,2023-08-07,2023-09-07,cancelled,24.92
2297,3369,4,2023-04-05,2024-12-05,cancelled,24.92
2298,3371,3,2023-05-31,2023-08-30,cancelled,119.0
2299,3374,4,2025-01-08,2025-04-08,cancelled,24.92
2300,3375,5,2025-07-01,2025-07-01,cancelled,49.92
2301,3376,6,2025-04-08,2025-05-08,cancelled,99.92
2302,3378,1,2023-03-24,2024-09-24,cancelled,29.0
2303,3379,6,2022-09-19,2024-04-19,cancelled,99.92
2304,3381,2,2023-12-22,2023-12-22,cancelled,59.0
2305,3382,3,2024-03-06,2024-03-06,cancelled,119.0
2306,3383,3,2022-05-14,2024-03-14,cancelled,119.0
2307,3385,2,2022-05-22,2022-08-22,cancelled,59.0
2308,3386,5,2025-08-28,,active,49.92
2309,3388,4,2024-07-31,,active,24.92
2310,3389,6,2022-04-21,,active,99.92
2311,3390,5,2025-01-10,,active,49.92
2312,3391,3,2023-09-30,,active,119.0
2313,3392,4,2025-09-08,,active,24.92
2314,3397,4,2025-05-20,2025-05-20,cancelled,24.92
2315,3398,1,2025-06-05,,active,29.0
2316,3400,5,2024-08-21,,active,49.92
2317,3401,5,2022-07-04,2022-07-04,cancelled,49.92
2318,3402,4,2022-08-20,2022-12-20,cancelled,24.92
2319,3405,6,2025-03-29,,active,99.92
2320,3409,2,2023-05-14,,active,59.0
2321,3409,6,2023-06-23,2024-08-23,cancelled,99.92
2322,3411,6,2024-02-03,2024-09-03,cancelled,99.92
2323,3411,3,2024-01-31,,active,119.0
2324,3412,4,2022-11-26,,active,24.92
2325,3413,1,2022-04-08,2022-04-08,cancelled,29.0
2326,3416,6,2024-09-28,,active,99.92
2327,3416,2,2024-09-14,,active,59.0
2328,3418,2,2024-12-04,,active,59.0
2329,3421,5,2025-04-21,,active,49.92
2330,3422,2,2024-10-10,,active,59.0
2331,3422,1,2024-12-04,,active,29.0
2332,3424,6,2022-05-01,2023-12-01,cancelled,99.92
2333,3424,2,2022-05-26,2022-12-26,cancelled,59.0
2334,3426,1,2024-10-06,2024-10-06,cancelled,29.0
2335,3426,3,2024-11-06,,active,119.0
2336,3429,2,2025-07-15,,active,59.0
2337,3431,3,2024-09-11,2024-12-11,cancelled,119.0
2338,3434,2,2024-04-24,2024-04-24,cancelled,59.0
2339,3435,6,2025-01-21,,active,99.92
2340,3437,2,2023-06-19,,active,59.0
2341,3438,5,2024-10-21,,active,49.92
2342,3439,6,2025-10-04,2025-10-04,cancelled,99.92
2343,3440,2,2025-08-26,2025-09-26,cancelled,59.0
2344,3443,4,2023-03-26,2023-08-26,cancelled,24.92
2345,3445,3,2025-10-31,,active,119.0
2346,3446,1,2024-12-30,,active,29.0
2347,3451,1,2024-03-27,2024-09-27,cancelled,29.0
2348,3458,3,2025-01-21,2025-04-21,cancelled,119.0
2349,3459,2,2025-02-11,,active,59.0
2350,3462,2,2023-01-30,2023-07-28,cancelled,59.0
2351,3464,3,2024-09-26,2024-10-26,cancelled,119.0
2352,3465,2,2023-02-25,2024-04-25,cancelled,59.0
2353,3465,4,2023-02-17,,active,24.92
2354,3469,6,2025-06-26,,active,99.92
2355,3469,3,2025-06-11,,active,119.0
2356,3472,2,2025-04-07,,active,59.0
2357,3472,3,2025-04-25,,active,119.0
2358,3473,1,2024-09-28,,active,29.0
2359,3475,5,2025-07-16,,active,49.92
2360,3476,5,2025-04-28,,active,49.92
2361,3478,4,2024-08-17,,active,24.92
2362,3480,3,2024-03-01,2024-05-01,cancelled,119.0
2363,3482,2,2024-08-15,2025-02-15,cancelled,59.0
2364,3484,3,2025-09-14,,active,119.0
2365,3484,5,2025-09-05,2025-10-05,cancelled,49.92
2366,3485,3,2024-10-19,,active,119.0
2367,3486,4,2024-10-18,,active,24.92
2368,3488,1,2022-05-15,2022-12-15,cancelled,29.0
2369,3489,3,2022-04-28,2022-04-28,cancelled,119.0
2370,3490,3,2024-04-04,2025-03-04,cancelled,119.0
2371,3491,5,2022-08-10,2025-08-10,cancelled,49.92
2372,3491,2,2022-08-05,2024-12-05,cancelled,59.0
2373,3494,1,2025-08-23,,active,29.0
2374,3495,5,2024-12-15,,active,49.92
2375,3499,4,2023-04-27,2023-04-27,cancelled,24.92
2376,3500,1,2025-03-22,,active,29.0
2377,3500,6,2025-03-02,,active,99.92
2378,3504,6,2022-04-19,2025-02-19,cancelled,99.92
2379,3505,4,2025-08-04,,active,24.92
2380,3506,3,2024-11-03,,active,119.0
2381,3508,2,2024-04-23,2025-01-23,cancelled,59.0
2382,3509,6,2025-07-30,,active,99.92
2383,3511,3,2023-11-01,2025-08-01,cancelled,119.0
2384,3514,5,2025-06-28,,active,49.92
2385,3514,1,2025-06-08,,active,29.0
2386,3515,3,2025-07-02,2025-07-02,cancelled,119.0
2387,3515,5,2025-07-07,,active,49.92
2388,3516,2,2025-10-27,,active,59.0
2389,3517,4,2022-09-24,2022-09-24,cancelled,24.92
2390,3519,2,2022-08-19,,active,59.0
2391,3520,6,2023-04-09,2025-03-09,cancelled,99.92
2392,3520,1,2023-03-25,2024-04-25,cancelled,29.0
2393,3525,5,2023-02-13,2023-03-13,cancelled,49.92
2394,3526,5,2023-01-11,,active,49.92
2395,3526,6,2023-01-05,2024-04-05,cancelled,99.92
2396,3527,1,2025-10-17,,active,29.0
2397,3529,3,2025-10-08,,active,119.0
2398,3529,4,2025-10-29,,active,24.92
2399,3530,6,2024-04-08,2024-07-08,cancelled,99.92
2400,3532,5,2025-06-06,,active,49.92
